# k [1/Mpc]   R_half_1e-4GeV   R_half_1e-2GeV   R_half_1GeV   R_env_1e-4GeV   R_env_1e-2GeV   R_env_1GeV
1.345508e-04	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01
1.384797e-04	9.999983e-01	9.999983e-01	9.999983e-01	9.999983e-01	9.999983e-01	9.999983e-01
1.425234e-04	9.999981e-01	9.999981e-01	9.999981e-01	9.999981e-01	9.999981e-01	9.999981e-01
1.466852e-04	9.999981e-01	9.999981e-01	9.999981e-01	9.999981e-01	9.999981e-01	9.999981e-01
1.509685e-04	9.999982e-01	9.999982e-01	9.999982e-01	9.999982e-01	9.999982e-01	9.999982e-01
1.553768e-04	9.999984e-01	9.999984e-01	9.999984e-01	9.999984e-01	9.999984e-01	9.999984e-01
1.599139e-04	9.999984e-01	9.999984e-01	9.999984e-01	9.999984e-01	9.999984e-01	9.999984e-01
1.645835e-04	9.999982e-01	9.999982e-01	9.999982e-01	9.999982e-01	9.999982e-01	9.999982e-01
1.693894e-04	9.999979e-01	9.999979e-01	9.999979e-01	9.999979e-01	9.999979e-01	9.999979e-01
1.743357e-04	9.999976e-01	9.999976e-01	9.999976e-01	9.999976e-01	9.999976e-01	9.999976e-01
1.794263e-04	9.999974e-01	9.999974e-01	9.999974e-01	9.999974e-01	9.999974e-01	9.999974e-01
1.846657e-04	9.999973e-01	9.999973e-01	9.999973e-01	9.999973e-01	9.999973e-01	9.999973e-01
1.900580e-04	9.999974e-01	9.999974e-01	9.999974e-01	9.999974e-01	9.999974e-01	9.999974e-01
1.956078e-04	9.999975e-01	9.999975e-01	9.999975e-01	9.999975e-01	9.999975e-01	9.999975e-01
2.013197e-04	9.999975e-01	9.999975e-01	9.999975e-01	9.999975e-01	9.999975e-01	9.999975e-01
2.071983e-04	9.999972e-01	9.999972e-01	9.999972e-01	9.999972e-01	9.999972e-01	9.999972e-01
2.132486e-04	9.999969e-01	9.999969e-01	9.999969e-01	9.999969e-01	9.999969e-01	9.999969e-01
