# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       1.017429620101e-01      -1.120669275048e-05       1.827613174559e-01       1.944710130741e-01       1.944710129286e-01      -1.096537424231e-05       1.851772071131e-01 
       1.050093380770e-01      -1.076651937748e-05       1.883953429397e-01       1.996893718767e-01       1.996893717311e-01      -1.053226157000e-05       1.902615624276e-01 
       1.084068614685e-01      -1.036160293723e-05       1.952030748730e-01       2.057015094005e-01       2.057015092548e-01      -1.013279037028e-05       1.961693621118e-01 
       1.119378051335e-01      -9.990669796212e-06       2.030554715859e-01       2.124671537455e-01       2.124671535997e-01      -9.766181515723e-06       2.028478458606e-01 
       1.156044637800e-01      -9.648689427821e-06       2.116376412986e-01       2.198270582048e-01       2.198270580590e-01      -9.428063483826e-06       2.101192626695e-01 
       1.194092043392e-01      -9.327270620938e-06       2.204581061763e-01       2.275005026726e-01       2.275005025267e-01      -9.110782083779e-06       2.176803268928e-01 
       1.233545149398e-01      -9.015915124002e-06       2.289021375405e-01       2.351105712994e-01       2.351105711534e-01      -8.804535272970e-06       2.251309628261e-01 
       1.274430509218e-01      -8.703970502435e-06       2.363328803477e-01       2.422417847678e-01       2.422417846216e-01      -8.499192348269e-06       2.320366050072e-01 
       1.316776767570e-01      -8.382819774640e-06       2.422302305970e-01       2.485257370798e-01       2.485257369335e-01      -8.186362675369e-06       2.380189719437e-01 
       1.360615030745e-01      -8.047749311744e-06       2.463410440410e-01       2.537393504586e-01       2.537393503123e-01      -7.861187938744e-06       2.428587716761e-01 
       1.405979182857e-01      -7.699109316220e-06       2.488012326958e-01       2.578915599422e-01       2.578915597957e-01      -7.523500288166e-06       2.465846654913e-01 
       1.452906145304e-01      -7.342546929244e-06       2.501857686584e-01       2.612707238261e-01       2.612707236794e-01      -7.178140450149e-06       2.495192737582e-01 
       1.501436078268e-01      -6.988116656448e-06       2.514482775681e-01       2.644265917411e-01       2.644265915942e-01      -6.834234804430e-06       2.522551370048e-01 
       1.551612523917e-01      -6.648082212171e-06       2.537301139396e-01       2.680685262298e-01       2.680685260827e-01      -6.503217838213e-06       2.555427435766e-01 
       1.603482491099e-01      -6.333650945912e-06       2.580551504466e-01       2.728822904842e-01       2.728822903368e-01      -6.195790910754e-06       2.600950479291e-01 
       1.657096480877e-01      -6.051601332840e-06       2.649805490702e-01       2.793040982730e-01       2.793040981254e-01      -5.918710250286e-06       2.663506844048e-01 
       1.712508451243e-01      -5.802086986927e-06       2.743236261240e-01       2.873275103106e-01       2.873275101628e-01      -5.672622235300e-06       2.742756054137e-01 
       1.769775718033e-01      -5.579133400877e-06       2.851214766835e-01       2.964533990468e-01       2.964533988986e-01      -5.452416777334e-06       2.833164877980e-01 
       1.828958787414e-01      -5.371994002558e-06       2.958407941312e-01       3.057818898001e-01       3.057818896516e-01      -5.248323079501e-06       2.925077854097e-01 
       1.890121113529e-01      -5.164802234369e-06       3.047081197355e-01       3.141395929656e-01       3.141395928167e-01      -5.045302666555e-06       3.006261780555e-01 
       1.953328773092e-01      -4.947665436713e-06       3.106123710452e-01       3.207192913865e-01       3.207192912372e-01      -4.833742695252e-06       3.068473176511e-01 
       2.018650046965e-01      -4.720094169144e-06       3.136638011628e-01       3.254733451390e-01       3.254733449892e-01      -4.612786906423e-06       3.111503419207e-01 
       2.086154897265e-01      -4.489206512991e-06       3.152404661946e-01       3.291681508851e-01       3.291681507348e-01      -4.388717962121e-06       3.143689864812e-01 
       2.155914327445e-01      -4.264574950285e-06       3.174123371527e-01       3.330368267647e-01       3.330368266139e-01      -4.170192902428e-06       3.178214371308e-01 
       2.227999612303e-01      -4.055910201037e-06       3.220944522362e-01       3.383173560421e-01       3.383173558907e-01      -3.966308639462e-06       3.228053031515e-01 
       2.302481385248e-01      -3.870288389132e-06       3.301375342865e-01       3.457115667167e-01       3.457115665646e-01      -3.784087420189e-06       3.300190845080e-01 
       2.379428571663e-01      -3.706278151718e-06       3.406347124838e-01       3.548272694116e-01       3.548272692588e-01      -3.622651492744e-06       3.390042581791e-01 
       2.458907160222e-01      -3.554070754252e-06       3.512225847754e-01       3.642453136893e-01       3.642453135357e-01      -3.473052923533e-06       3.482467518652e-01 
       2.540978808820e-01      -3.403165299906e-06       3.595097461298e-01       3.724102311084e-01       3.724102309539e-01      -3.325438616325e-06       3.561185111501e-01 
       2.625699288784e-01      -3.247297949630e-06       3.645347543511e-01       3.785433825140e-01       3.785433823586e-01      -3.173629475486e-06       3.618418055049e-01 
       2.713116780367e-01      -3.087695224733e-06       3.674833201287e-01       3.831965190289e-01       3.831965188724e-01      -3.018364034064e-06       3.660474644710e-01 
       2.803270044424e-01      -2.933745552605e-06       3.711128139135e-01       3.880893553840e-01       3.880893552265e-01      -2.868306616564e-06       3.705533837614e-01 
       2.896186509385e-01      -2.793381581106e-06       3.775704929821e-01       3.946889093672e-01       3.946889092084e-01      -2.730987867481e-06       3.768779450623e-01 
       2.991880328719e-01      -2.667248137619e-06       3.866884053279e-01       4.030391422244e-01       4.030391420642e-01      -2.607232752590e-06       3.850299350743e-01 
       3.090350481056e-01      -2.550899776797e-06       3.962940107479e-01       4.118960274714e-01       4.118960273098e-01      -2.493125505665e-06       3.936661903130e-01 
       3.191579001598e-01      -2.436854110561e-06       4.038899788809e-01       4.196064697238e-01       4.196064695605e-01      -2.381630023126e-06       4.010634541088e-01 
       3.295529447352e-01      -2.322466491620e-06       4.090031498456e-01       4.257160810172e-01       4.257160808522e-01      -2.270092145463e-06       4.067817618814e-01 
       3.402145707777e-01      -2.210684602739e-06       4.134514527756e-01       4.312600132993e-01       4.312600131325e-01      -2.161088935864e-06       4.119403634963e-01 
       3.511351274088e-01      -2.106098359300e-06       4.194325917290e-01       4.376498049468e-01       4.376498047780e-01      -2.058878639144e-06       4.180210258467e-01 
       3.623049072444e-01      -2.010903195471e-06       4.273980477310e-01       4.453234286401e-01       4.453234284690e-01      -1.965657332050e-06       4.254470946009e-01 
       3.737121947029e-01      -1.921927435848e-06       4.356018896608e-01       4.532273538926e-01       4.532273537192e-01      -1.878537527716e-06       4.330959283932e-01 
       3.853433848261e-01      -1.836476368562e-06       4.424294343457e-01       4.603319184231e-01       4.603319182471e-01      -1.795026891563e-06       4.398848115281e-01 
       3.971831740421e-01      -1.753383500820e-06       4.478937581962e-01       4.665168680916e-01       4.665168679129e-01      -1.713919492471e-06       4.457191645832e-01 
       4.092148195068e-01      -1.674362471947e-06       4.534524961500e-01       4.726524527370e-01       4.726524525553e-01      -1.636745017864e-06       4.515287654625e-01 
       4.214204586385e-01      -1.600477133583e-06       4.599908726738e-01       4.793140779288e-01       4.793140777440e-01      -1.564486644451e-06       4.579159637096e-01 
       4.337814757968e-01      -1.532206238867e-06       4.671545957396e-01       4.864076338602e-01       4.864076336720e-01      -1.497688225927e-06       4.647491304565e-01 
       4.462788993401e-01      -1.467847241470e-06       4.738044273687e-01       4.932103104248e-01       4.932103102331e-01      -1.434764979419e-06       4.712673039067e-01 
       4.588938099996e-01      -1.406320585201e-06       4.795838532126e-01       4.994241840907e-01       4.994241838952e-01      -1.374660355829e-06       4.771747025022e-01 
       4.716077409475e-01      -1.347582924490e-06       4.850681148085e-01       5.053359544665e-01       5.053359542670e-01      -1.317273274940e-06       4.827926563388e-01 
       4.844030511342e-01      -1.292832216991e-06       4.910194316488e-01       5.114954828860e-01       5.114954826823e-01      -1.263748378218e-06       4.886835450613e-01 
       4.972632562327e-01      -1.241737872407e-06       4.972376776970e-01       5.178022748089e-01       5.178022746006e-01      -1.213782251503e-06       4.947349738516e-01 
       5.101733054252e-01      -1.193637733201e-06       5.031758835248e-01       5.239193948186e-01       5.239193946057e-01      -1.166759269812e-06       5.005897072963e-01 
       5.231197967739e-01      -1.147887718537e-06       5.086108845359e-01       5.296596334714e-01       5.296596332536e-01      -1.122050167596e-06       5.060620181904e-01 
       5.360911284751e-01      -1.104734601854e-06       5.139112782365e-01       5.352616831432e-01       5.352616829202e-01      -1.079878866801e-06       5.114019947820e-01 
       5.490775874324e-01      -1.064081696281e-06       5.192949135977e-01       5.408527990911e-01       5.408527988627e-01      -1.040139035622e-06       5.167463400581e-01 
