# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       9.784795448199e-05       1.433635894637e-06       1.435006882446e-06       1.435008114931e-06       1.435008107067e-06       1.433544222560e-06       1.434953955884e-06 
       9.936156374946e-05       1.478287454736e-06       1.479745240436e-06       1.479746550910e-06       1.479746542548e-06       1.478189980652e-06       1.479688963064e-06 
       1.008985870272e-04       1.524328255775e-06       1.525878338340e-06       1.525879731773e-06       1.525879722882e-06       1.524224612390e-06       1.525818497899e-06 
       1.024593865065e-04       1.571801436390e-06       1.573449657168e-06       1.573451138762e-06       1.573451129308e-06       1.571691233528e-06       1.573386028122e-06 
       1.040443299810e-04       1.620751466302e-06       1.622504032486e-06       1.622505607820e-06       1.622505597768e-06       1.620634288986e-06       1.622436375209e-06 
       1.056537909342e-04       1.671224171465e-06       1.673087693450e-06       1.673089368493e-06       1.673089357805e-06       1.671099578247e-06       1.673015752779e-06 
       1.072881486267e-04       1.723266976459e-06       1.725248351447e-06       1.725250131550e-06       1.725250120185e-06       1.723134504836e-06       1.725171860414e-06 
       1.089477881860e-04       1.776928279206e-06       1.779035093782e-06       1.779036986531e-06       1.779036974447e-06       1.776787424113e-06       1.778953760160e-06 
       1.106331006970e-04       1.832258462652e-06       1.834498648880e-06       1.834500661386e-06       1.834500648537e-06       1.832108693857e-06       1.834412166441e-06 
       1.123444832946e-04       1.889309243695e-06       1.891691275937e-06       1.891693415948e-06       1.891693402286e-06       1.889149996276e-06       1.891599317663e-06 
       1.140823392565e-04       1.948134059825e-06       1.950666891942e-06       1.950669167387e-06       1.950669152860e-06       1.947964735003e-06       1.950569112073e-06 
