# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       2.061126748612e+08       1.779436203773e-14       2.249012091852e-03       9.164624545037e+10       1.415848570073e+04       6.869294011914e-05       2.918243373921e+12       1.298466636927e-03       4.965898952687e+21       2.243709551840e+16       9.742551245505e+02       1.140950176361e+17       5.617598131266e+08       0.000000000000e+00       1.011711521757e+07       5.218217287412e+06       8.048917684597e-05       3.892252110638e-08       3.432998820350e+21       8.399034305149e+21       8.399034305149e+21       2.799632591012e+21      -4.979331126233e+24       1.525436474466e-04       7.359181531552e-02 
       2.039090384506e+08       1.818104501938e-14       2.273316971696e-03       8.969707276536e+10       1.415848567643e+04       6.943530171380e-05       2.887043214356e+12       1.312499041572e-03       4.756910575067e+21       2.172510922526e+16       9.433395234591e+02       1.104744915923e+17       5.557538051239e+08       0.000000000000e+00       9.743565664631e+06       5.025547470675e+06       7.963366483531e-05       3.892252110638e-08       3.288522088006e+21       8.045564862674e+21       8.045564862674e+21       2.681810887691e+21      -4.718782197871e+24       1.526643153198e-04       7.353390433277e-02 
       2.017289620342e+08       1.857613086797e-14       2.297884509971e-03       8.778935602625e+10       1.415848565186e+04       7.018568597639e-05       2.856176628684e+12       1.326683092319e-03       4.556717411043e+21       2.103571607397e+16       9.134049532770e+02       1.069688540783e+17       5.498120098492e+08       0.000000000000e+00       9.383808508536e+06       4.839991512200e+06       7.878711157640e-05       3.892252110638e-08       3.150125615890e+21       7.706971031503e+21       7.706971031503e+21       2.568947675644e+21      -4.471866780413e+24       1.527849836171e-04       7.347608760641e-02 
       1.995721937221e+08       1.897980218239e-14       2.322717547941e-03       8.592221352706e+10       1.415848562703e+04       7.094417960749e-05       2.825640050527e+12       1.341020427968e-03       4.364949316671e+21       2.036819912648e+16       8.844202833904e+02       1.035744593878e+17       5.439337407777e+08       0.000000000000e+00       9.037334499021e+06       4.661286750298e+06       7.794942835646e-05       3.892252110638e-08       3.017553518061e+21       7.382626777390e+21       7.382626777390e+21       2.460834278244e+21      -4.237871485142e+24       1.529056523434e-04       7.341836494596e-02 
       1.974384843178e+08       1.939224549867e-14       2.347818952330e-03       8.409478231442e+10       1.415848560192e+04       7.171087024465e-05       2.795429951638e+12       1.355512704992e-03       4.181251725404e+21       1.972186419503e+16       8.563553710389e+02       1.002877775024e+17       5.381183187387e+08       0.000000000000e+00       8.703653188800e+06       4.489180221506e+06       7.712053595032e-05       3.892252110638e-08       2.890560677464e+21       7.071932412510e+21       7.071932412510e+21       2.357270800956e+21      -4.016120252208e+24       1.530263215037e-04       7.336073615963e-02 
       1.953275872889e+08       1.981365148805e-14       2.373191624429e-03       8.230621778867e+10       1.415848557655e+04       7.248584647250e-05       2.765542841491e+12       1.370161597860e-03       4.005284992525e+21       1.909603912019e+16       8.291810299691e+02       9.710539041968e+16       5.323650717853e+08       0.000000000000e+00       8.382292238698e+06       4.323428302184e+06       7.630033253364e-05       3.892252110638e-08       2.768912292721e+21       6.774313486676e+21       6.774313486676e+21       2.258065761749e+21      -3.805972397361e+24       1.531469911031e-04       7.330320106236e-02 
       1.932392587388e+08       2.024421488031e-14       2.398838494628e-03       8.055569331353e+10       1.415848555091e+04       7.326919783302e-05       2.735975266879e+12       1.384968799040e-03       3.836723767163e+21       1.849007307188e+16       8.028690000817e+02       9.402398859956e+16       5.266733351932e+08       0.000000000000e+00       8.072796749950e+06       4.163796364123e+06       7.548874063704e-05       3.892252110638e-08       2.652383443999e+21       6.489219725224e+21       6.489219725224e+21       2.163035737054e+21      -3.606820760872e+24       1.532676611466e-04       7.324575946424e-02 
       1.911732573784e+08       2.068413466130e-14       2.424762527880e-03       7.884239983406e+10       1.415848552498e+04       7.406101483586e-05       2.706723811514e+12       1.399936019316e-03       3.675256390740e+21       1.790333587252e+16       7.773919180425e+02       9.104036752196e+16       5.210424513334e+08       0.000000000000e+00       7.774728619670e+06       4.010058442117e+06       7.468567620474e-05       3.892252110638e-08       2.540758677151e+21       6.216124011594e+21       6.216124011594e+21       2.072005022630e+21      -3.418089953335e+24       1.533883316395e-04       7.318841117795e-02 
       1.891293444985e+08       2.113361419214e-14       2.450966718243e-03       7.716554550271e+10       1.415848549878e+04       7.486138896878e-05       2.677785095634e+12       1.415064988016e-03       3.520584320737e+21       1.733521734166e+16       7.527232888259e+02       8.815142435440e+16       5.154717695869e+08       0.000000000000e+00       7.487665920617e+06       3.861996914047e+06       7.389104401087e-05       3.892252110638e-08       2.433831605352e+21       5.954521412731e+21       5.954521412731e+21       1.984805308696e+21      -3.239234693241e+24       1.535090025869e-04       7.313115602060e-02 
       1.871072839421e+08       2.159286117206e-14       2.477454094333e-03       7.552435531335e+10       1.415848547229e+04       7.567041270827e-05       2.649155775612e+12       1.430357453069e-03       3.372421578710e+21       1.678512666144e+16       7.288374581608e+02       8.535415472521e+16       5.099606463236e+08       0.000000000000e+00       7.211202304525e+06       3.719402193140e+06       7.310476824233e-05       3.892252110638e-08       2.331404527506e+21       5.703928245497e+21       5.703928245497e+21       1.901275368739e+21      -3.069738231552e+24       1.536296739942e-04       7.307399380502e-02 
       1.851068420766e+08       2.206208786520e-14       2.504227713871e-03       7.391807074308e+10       1.415848544552e+04       7.648817953021e-05       2.620832543566e+12       1.445815181348e-03       3.230494221529e+21       1.625249176217e+16       7.057095858518e+02       8.264564959910e+16       5.045084447744e+08       0.000000000000e+00       6.944946426322e+06       3.582072430986e+06       7.232676215812e-05       3.892252110638e-08       2.233288062709e+21       5.463881182379e+21       5.463881182379e+21       1.821260761412e+21      -2.909110858704e+24       1.537503458666e-04       7.301692434819e-02 
       1.831277877679e+08       2.254151115593e-14       2.531290674597e-03       7.234594940165e+10       1.415848541845e+04       7.731478392064e-05       2.592812126984e+12       1.461439958827e-03       3.094539834881e+21       1.573675872736e+16       6.833156199461e+02       8.002309225189e+16       4.991145349753e+08       0.000000000000e+00       6.688521390362e+06       3.449813231916e+06       7.155693861354e-05       3.892252110638e-08       2.139300800095e+21       5.233936394827e+21       5.233936394827e+21       1.744613544992e+21      -2.756888489740e+24       1.538710182096e-04       7.295994746869e-02 
       1.811698923525e+08       2.303135257984e-14       2.558646099715e-03       7.080726468837e+10       1.415848539110e+04       7.815032138673e-05       2.565091288338e+12       1.477233590715e-03       2.964307048082e+21       1.523739121773e+16       6.616322717209e+02       7.748375534124e+16       4.937782937202e+08       0.000000000000e+00       6.441564217164e+06       3.322437377958e+06       7.079522276663e-05       3.892252110638e-08       2.049268963420e+21       5.013668732649e+21       5.013668732649e+21       1.671192003834e+21      -2.612631323469e+24       1.539916910287e-04       7.290306298226e-02 
       1.792329296120e+08       2.353183857535e-14       2.586297150629e-03       6.930130545623e+10       1.415848536345e+04       7.899488846778e-05       2.537666824717e+12       1.493197901823e-03       2.839555069307e+21       1.475386991341e+16       6.406369914639e+02       7.502499807034e+16       4.884991044344e+08       0.000000000000e+00       6.203725329068e+06       3.199764563545e+06       7.004152446340e-05       3.892252110638e-08       1.963026089763e+21       4.802670937938e+21       4.802670937938e+21       1.600860386357e+21      -2.475922571793e+24       1.541123643293e-04       7.284627071084e-02 
       1.773166757464e+08       2.404320043462e-14       2.614247023303e-03       6.782737568330e+10       1.415848533550e+04       7.984858274639e-05       2.510535567452e+12       1.509334736612e-03       2.720053240384e+21       1.428569197387e+16       6.203079450228e+02       7.264426344161e+16       4.832763571584e+08       0.000000000000e+00       5.974668055928e+06       3.081621140563e+06       6.929576600954e-05       3.892252110638e-08       1.880412721744e+21       4.600552892083e+21       4.600552892083e+21       1.533488654043e+21      -2.346367255520e+24       1.542330381172e-04       7.278957047356e-02 
       1.754209093484e+08       2.456567446878e-14       2.642498946443e-03       6.638479415096e+10       1.415848530724e+04       8.071150285973e-05       2.483694381752e+12       1.525645959466e-03       2.605580610320e+21       1.383237051500e+16       6.006239910984e+02       7.033907559754e+16       4.781094484562e+08       0.000000000000e+00       5.754068158326e+06       2.967839872434e+06       6.855787094976e-05       3.892252110638e-08       1.801276112700e+21       4.406940894465e+21       4.406940894465e+21       1.468952241006e+21      -2.223591063189e+24       1.543537123979e-04       7.273296209009e-02 
       1.735454113782e+08       2.509950221054e-14       2.671056183317e-03       6.497289412914e+10       1.415848527869e+04       8.158374851093e-05       2.457140166340e+12       1.542133455007e-03       2.495925526780e+21       1.339343410274e+16       5.815646592593e+02       6.810703724586e+16       4.729977813155e+08       0.000000000000e+00       5.541613368343e+06       2.858259697251e+06       6.782775078156e-05       3.892252110638e-08       1.725469944265e+21       4.221476971516e+21       4.221476971516e+21       1.407131823682e+21      -2.107239269606e+24       1.544743871771e-04       7.267644538588e-02 
       1.716899651374e+08       2.564493033698e-14       2.699922035390e-03       6.359102306809e+10       1.415848524982e+04       8.246542048061e-05       2.430869853099e+12       1.558799128117e-03       2.390885244755e+21       1.296842626287e+16       5.631101286528e+02       6.594582716653e+16       4.679407651398e+08       0.000000000000e+00       5.337002948068e+06       2.752725500072e+06       6.710533281936e-05       3.892252110638e-08       1.652854055839e+21       4.043818214847e+21       4.043818214847e+21       1.347913100198e+21      -1.996975710971e+24       1.545950624607e-04       7.262002018172e-02 
       1.698543562447e+08       2.620221092884e-14       2.729099835051e-03       6.223854229686e+10       1.415848522064e+04       8.335662063852e-05       2.404880406711e+12       1.575644904305e-03       2.290265551697e+21       1.255690500625e+16       5.452412073926e+02       6.385319779774e+16       4.629378156335e+08       0.000000000000e+00       5.139947263481e+06       2.651087893127e+06       6.639053870397e-05       3.892252110638e-08       1.583294185438e+21       3.873636147238e+21       3.873636147238e+21       1.291186579045e+21      -1.892481813635e+24       1.547157382545e-04       7.256368630166e-02 
       1.680383726107e+08       2.677160158831e-14       2.758592954706e-03       6.091482672805e+10       1.415848519115e+04       8.425745195531e-05       2.379168824312e+12       1.592672729933e-03       2.193880408437e+21       1.215844236917e+16       5.279393125997e+02       6.182697289855e+16       4.579883547351e+08       0.000000000000e+00       4.950167374482e+06       2.553203004374e+06       6.568328559646e-05       3.892252110638e-08       1.516661721455e+21       3.710616115308e+21       3.710616115308e+21       1.236847376631e+21      -1.793455673668e+24       1.548364145644e-04       7.250744357305e-02 
       1.662418044136e+08       2.735336542316e-14       2.788404803141e-03       5.961926456895e+10       1.415848516134e+04       8.516801851443e-05       2.353732135143e+12       1.609884572304e-03       2.101551605210e+21       1.177262396832e+16       5.111864510776e+02       5.986504528569e+16       4.530918105900e+08       0.000000000000e+00       4.767394640358e+06       2.458932273996e+06       6.498350237070e-05       3.892252110638e-08       1.452833464863e+21       3.554456707742e+21       3.554456707742e+21       1.184795023358e+21      -1.699611184606e+24       1.549570913965e-04       7.245129181952e-02 
       1.644644440750e+08       2.794777134030e-14       2.818538821884e-03       5.835125703877e+10       1.415848513121e+04       8.608842552414e-05       2.328567400206e+12       1.627282420062e-03       2.013108432153e+21       1.139904856981e+16       4.949652005995e+02       5.796537464221e+16       4.482476174346e+08       0.000000000000e+00       4.591370339112e+06       2.368142258066e+06       6.429110918524e-05       3.892252110638e-08       1.391691401429e+21       3.404869198005e+21       3.404869198005e+21       1.134933277861e+21      -1.610677210825e+24       1.550777687568e-04       7.239523086970e-02 
       1.627060862355e+08       2.855509406494e-14       2.848998496120e-03       5.711021809191e+10       1.415848510075e+04       8.701877932971e-05       2.303671711924e+12       1.644868283314e-03       1.928387363679e+21       1.103732767194e+16       4.792586917906e+02       5.612598539559e+16       4.434552155612e+08       0.000000000000e+00       4.421845301477e+06       2.280704439774e+06       6.360602984173e-05       3.892252110638e-08       1.333122483514e+21       3.261577010506e+21       3.261577010506e+21       1.087169949064e+21      -1.526396804175e+24       1.551984466514e-04       7.233926055208e-02 
       1.609665277316e+08       2.917561423598e-14       2.879787341953e-03       5.589557414708e+10       1.415848506996e+04       8.795918742564e-05       2.279042193809e+12       1.662644193839e-03       1.847231756125e+21       1.068708510115e+16       4.640505905842e+02       5.434496466331e+16       4.387140512603e+08       0.000000000000e+00       4.258579558249e+06       2.196495047528e+06       6.292819413887e-05       3.892252110638e-08       1.277018421057e+21       3.124315209231e+21       3.124315209231e+21       1.041416725727e+21      -1.446526461609e+24       1.553191250866e-04       7.228338069345e-02 
       1.592455675717e+08       2.980961871859e-14       2.910908919148e-03       5.470676382220e+10       1.415848503883e+04       8.890975846815e-05       2.254676000124e+12       1.680612205490e-03       1.769491558131e+21       1.034795662085e+16       4.493250812353e+02       5.262046026347e+16       4.340235767106e+08       0.000000000000e+00       4.101342000268e+06       2.115394879581e+06       6.225752067656e-05       3.892252110638e-08       1.223275481350e+21       2.992830007897e+21       2.992830007897e+21       9.975890131602e+20      -1.370835421646e+24       1.554398040685e-04       7.222759112745e-02 
