# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 285.831 h/Mpc,
# number of wavenumbers equal to 587
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       1.432545513656e+00      -2.244891870713e-07       7.452207660244e-01       7.759635030436e-01       7.759633879292e-01      -2.194405796667e-07       7.414073009801e-01 
       1.474377470207e+00      -2.139271065412e-07       7.522257956451e-01       7.832555289623e-01       7.832554050121e-01      -2.091161084366e-07       7.483748843705e-01 
       1.517430591891e+00      -2.038489130999e-07       7.592449214444e-01       7.905620496398e-01       7.905619161729e-01      -1.992646511570e-07       7.553563442236e-01 
       1.561740670711e+00      -1.942309301798e-07       7.662726730246e-01       7.978776331220e-01       7.978774894048e-01      -1.898630418004e-07       7.623464503566e-01 
       1.607344496212e+00      -1.850529061192e-07       7.733089743917e-01       8.052022509722e-01       8.052020962141e-01      -1.808914823816e-07       7.693451678599e-01 
       1.654279900224e+00      -1.762962522379e-07       7.803555944511e-01       8.125376670610e-01       8.125375004102e-01      -1.723318094399e-07       7.763541938452e-01 
       1.702585798370e+00      -1.679422385055e-07       7.874111526073e-01       8.198823999663e-01       8.198822205049e-01      -1.641657175195e-07       7.833721194700e-01 
       1.752302229330e+00      -1.599729382097e-07       7.944747285498e-01       8.272354830778e-01       8.272352898165e-01      -1.563756836759e-07       7.903980223784e-01 
       1.803470392711e+00      -1.523716652543e-07       8.015481046568e-01       8.345987860681e-01       8.345985779411e-01      -1.489453966083e-07       7.974336868301e-01 
       1.856132686232e+00      -1.451218621295e-07       8.086307553749e-01       8.419718149361e-01       8.419715907941e-01      -1.418586688550e-07       8.044786326770e-01 
       1.910332742768e+00      -1.382070941985e-07       8.157188572515e-01       8.493506589620e-01       8.493504175683e-01      -1.350994325355e-07       8.115291125911e-01 
       1.966115467661e+00      -1.316130344601e-07       8.228141487205e-01       8.567370200234e-01       8.567367600420e-01      -1.286536890543e-07       8.185867690151e-01 
       2.023527076621e+00      -1.253265847631e-07       8.299220771060e-01       8.641363857346e-01       8.641361057274e-01      -1.225086434747e-07       8.256568730949e-01 
       2.082615134399e+00      -1.193316763275e-07       8.370329711807e-01       8.715390923314e-01       8.715387907483e-01      -1.166485702477e-07       8.327301296439e-01 
       2.143428594418e+00      -1.136168648348e-07       8.441538336709e-01       8.789521265569e-01       8.789518017224e-01      -1.110622963820e-07       8.398132604378e-01 
       2.206017839442e+00      -1.081684613877e-07       8.512790609149e-01       8.863698375708e-01       8.863694876979e-01      -1.057364335621e-07       8.469008382698e-01 
