# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       9.877905982587e+09       7.749361407222e-18       4.693906339526e-05       2.104410896881e+14       1.433552178246e+04       1.451271332839e-06       1.416049363928e+14       2.710028089138e-05       2.617700199467e+28       2.427893774691e+21       1.072391243238e+08       1.220381234805e+22       2.691720770999e+10       0.000000000000e+00       7.537223875504e+16       1.357945599597e+13      -3.148801595692e+04       3.828010583277e-08       1.810843560273e+28       4.428545222910e+28       4.428545222910e+28       1.476181253247e+28      -1.257955651842e+33       1.120802782240e-04       1.028534638685e-01 
       9.772297178107e+09       7.917760411474e-18       4.744633224618e-05       2.059653182463e+14       1.433552178195e+04       1.466955161024e-06       1.400909790708e+14       2.739315243472e-05       2.507535066629e+28       2.350850510006e+21       1.038361532688e+08       1.181655424199e+22       2.662942463082e+10       0.000000000000e+00       7.181322202180e+16       1.293824496236e+13      -3.000239143525e+04       3.828010583277e-08       1.734634748658e+28       4.242171232028e+28       4.242171232028e+28       1.414056605096e+28      -1.192131648675e+33       1.122041908010e-04       1.027398829613e-01 
       9.667817481315e+09       8.089818830863e-18       4.795908353117e-05       2.015847398622e+14       1.433552178144e+04       1.482808483679e-06       1.385932080967e+14       2.768918902707e-05       2.402006200579e+28       2.276252024701e+21       1.005411671688e+08       1.144158482380e+22       2.634471836116e+10       0.000000000000e+00       6.842225921244e+16       1.232731140095e+13      -2.858655288882e+04       3.828010583277e-08       1.661633162170e+28       4.063640734533e+28       4.063640734533e+28       1.354546454250e+28      -1.129751963608e+33       1.123281033844e-04       1.026265526960e-01 
       9.564454820451e+09       8.265616151584e-18       4.847737545788e-05       1.972973299201e+14       1.433552178092e+04       1.498833132524e-06       1.371114504155e+14       2.798842487092e-05       2.300918485409e+28       2.204020739685e+21       9.735073938538e+07       1.107851414206e+22       2.606305600747e+10       0.000000000000e+00       6.519141496684e+16       1.174522563585e+13      -2.723660782020e+04       3.828010583277e-08       1.591703825696e+28       3.892623639359e+28       3.892623639359e+28       1.297540770368e+28      -1.070636368659e+33       1.124520159741e-04       1.025134722357e-01 
       9.462197252817e+09       8.445233697259e-18       4.900126805296e-05       1.931011068643e+14       1.433552178039e+04       1.515030959074e-06       1.356455348225e+14       2.829089454467e-05       2.204085016609e+28       2.134081537654e+21       9.426155201653e+07       1.072696461948e+22       2.578440502200e+10       0.000000000000e+00       6.211312858955e+16       1.119062549270e+13      -2.595076546837e+04       3.828010583277e-08       1.524717444508e+28       3.728803747222e+28       3.728803747222e+28       1.242934153706e+28      -1.014614066488e+33       1.125759285703e-04       1.024006407740e-01 
       9.361032963404e+09       8.628754498810e-18       4.953082134307e-05       1.889941312844e+14       1.433552177987e+04       1.531403834852e-06       1.341952919432e+14       2.859663299706e-05       2.111326755488e+28       2.066361684967e+21       9.127039244552e+07       1.038657066030e+22       2.550873320822e+10       0.000000000000e+00       5.918019641653e+16       1.066221312177e+13      -2.472619812431e+04       3.828010583277e-08       1.460550165212e+28       3.571878165993e+28       3.571878165993e+28       1.190625640233e+28      -9.615231969225e+32       1.126998411731e-04       1.022880574946e-01 
       9.260950263517e+09       8.816263320204e-18       5.006609899283e-05       1.849745050180e+14       1.433552177933e+04       1.547953651609e-06       1.327605542143e+14       2.890567555045e-05       2.022472198144e+28       2.000790756004e+21       8.837415000019e+07       1.005697827002e+22       2.523600871740e+10       0.000000000000e+00       5.638575495551e+16       1.015875196047e+13      -2.355913741586e+04       3.828010583277e-08       1.399083346743e+28       3.421556750664e+28       3.421556750664e+28       1.140518514962e+28      -9.112103693174e+32       1.128237537825e-04       1.021757215671e-01 
       9.161937589433e+09       9.007846784300e-18       5.060716102889e-05       1.810403702740e+14       1.433552177879e+04       1.564682321538e-06       1.313411558636e+14       2.921805790990e-05       1.937357058368e+28       1.937300559934e+21       8.556981271793e+07       9.737844687301e+21       2.496620004035e+10       0.000000000000e+00       5.372326479574e+16       9.679063834427e+12      -2.244636446805e+04       3.828010583277e-08       1.340203341013e+28       3.277561566896e+28       3.277561566896e+28       1.092520133127e+28      -8.635302193706e+32       1.129476663985e-04       1.020636321690e-01 
       9.063983501062e+09       9.203593529298e-18       5.115407111589e-05       1.771899087739e+14       1.433552177824e+04       1.581591777498e-06       1.299369328914e+14       2.953381617363e-05       1.855823963886e+28       1.875825069792e+21       8.285446421342e+07       9.428838027488e+21       2.469927599854e+10       0.000000000000e+00       5.118649527882e+16       9.222026195690e+12      -2.138655769257e+04       3.828010583277e-08       1.283801282778e+28       3.139626377131e+28       3.139626377131e+28       1.046541748888e+28      -8.183449891381e+32       1.130715790214e-04       1.019517885110e-01 
       8.967076680622e+09       9.403594026669e-18       5.170689109946e-05       1.734213409111e+14       1.433552177769e+04       1.598683973236e-06       1.285477230516e+14       2.985298682495e-05       1.777722165389e+28       1.816300353818e+21       8.022528064567e+07       9.129636937477e+21       2.443520575113e+10       0.000000000000e+00       4.876950997740e+16       8.786569506520e+12      -2.037718457408e+04       3.828010583277e-08       1.229772888356e+28       3.007496148339e+28       3.007496148339e+28       1.002498351249e+28      -7.755241290218e+32       1.131954916510e-04       1.018401897874e-01 
       8.871205931336e+09       9.607940656250e-18       5.226568464423e-05       1.697329249286e+14       1.433552177713e+04       1.615960883613e-06       1.271733658324e+14       3.017560673828e-05       1.702907257808e+28       1.758664508970e+21       7.767952778136e+07       8.839930261519e+21       2.417395878953e+10       0.000000000000e+00       4.646665278958e+16       8.371674734074e+12      -1.941519793285e+04       3.828010583277e-08       1.178018262814e+28       2.880926580482e+28       2.880926580482e+28       9.603085068740e+27      -7.349439205843e+32       1.133194042877e-04       1.017288351834e-01 
       8.776360176136e+09       9.816727818289e-18       5.283051723382e-05       1.661229561142e+14       1.433552177657e+04       1.633424504832e-06       1.258137024383e+14       3.050171318730e-05       1.631240913318e+28       1.702857596547e+21       7.521455815139e+07       8.559416717628e+21       2.391550493067e+10       0.000000000000e+00       4.427253468545e+16       7.976370962592e+12      -1.849793536688e+04       3.828010583277e-08       1.128441715265e+28       2.759683654811e+28       2.759683654811e+28       9.198942095277e+27      -6.964871191005e+32       1.134433169313e-04       1.016177238901e-01 
       8.682528456384e+09       1.003005212401e-17       5.340145435184e-05       1.625897660122e+14       1.433552177599e+04       1.651076854669e-06       1.244685757715e+14       3.083134385685e-05       1.562590625580e+28       1.648821579858e+21       7.282780829759e+07       8.287804584266e+21       2.365981430757e+10       0.000000000000e+00       4.218202107058e+16       7.599733116736e+12      -1.762444083688e+04       3.828010583277e-08       1.080951581946e+28       2.643543201189e+28       2.643543201189e+28       8.811807358421e+27      -6.600426148129e+32       1.135672295820e-04       1.015068551352e-01 
       8.589699930604e+09       1.024801215138e-17       5.397856148193e-05       1.591317216526e+14       1.433552177542e+04       1.668919972707e-06       1.231378304138e+14       3.116453683217e-05       1.496829464744e+28       1.596500263860e+21       7.051679610689e+07       8.024811396964e+21       2.340685737805e+10       0.000000000000e+00       4.019021982778e+16       7.240879807134e+12      -1.679245260688e+04       3.828010583277e-08       1.035460056736e+28       2.532290483611e+28       2.532290483611e+28       8.440965071601e+27      -6.255051119125e+32       1.136911422399e-04       1.013962281235e-01 
       8.497863873233e+09       1.047070858068e-17       5.456190592668e-05       1.557472247963e+14       1.433552177483e+04       1.686955920570e-06       1.218213126086e+14       3.150133060796e-05       1.433835842765e+28       1.545839236726e+21       6.827911822996e+07       7.770163654570e+21       2.315660491728e+10       0.000000000000e+00       3.829246984753e+16       6.898971263965e+12      -1.599951074564e+04       3.828010583277e-08       9.918830288086e+27       2.425719803174e+28       2.425719803174e+28       8.085729571913e+27      -5.927748243166e+32       1.138150549051e-04       1.012858420550e-01 
       8.407009673377e+09       1.069824428783e-17       5.515155498870e-05       1.524347111963e+14       1.433552177424e+04       1.705186782161e-06       1.205188702433e+14       3.184176409540e-05       1.373493288596e+28       1.496785813255e+21       6.611244758191e+07       7.523596534822e+21       2.290902801244e+10       0.000000000000e+00       3.648433011147e+16       6.573207370176e+12      -1.524341342577e+04       3.828010583277e-08       9.501399271157e+27       2.323634117750e+28       2.323634117750e+28       7.745444052373e+27      -5.617571873666e+32       1.139389675776e-04       1.011756961346e-01 
       8.317126833590e+09       1.093072457482e-17       5.574757415161e-05       1.491926498749e+14       1.433552177365e+04       1.723614663904e-06       1.192303528315e+14       3.218587663576e-05       1.315690232837e+28       1.449288980078e+21       6.401453092218e+07       7.284853618944e+21       2.266409805297e+10       0.000000000000e+00       3.476156927534e+16       6.262825784698e+12      -1.452348643979e+04       3.828010583277e-08       9.101535714183e+27       2.225844677670e+28       2.225844677670e+28       7.419479347519e+27      -5.323625846103e+32       1.140628802576e-04       1.010657896066e-01 
       8.228204968656e+09       1.116825685154e-17       5.635003617499e-05       1.460195424160e+14       1.433552177305e+04       1.742241694989e-06       1.179556114956e+14       3.253370798645e-05       1.260319801455e+28       1.403299342615e+21       6.198318651128e+07       7.053686624984e+21       2.242178674068e+10       0.000000000000e+00       3.312015582181e+16       5.967100168321e+12      -1.383771523230e+04       3.828010583277e-08       8.718500295849e+27       2.132170676739e+28       2.132170676739e+28       7.107232770134e+27      -5.045060888815e+32       1.141867929451e-04       1.009561216857e-01 
       8.140233804392e+09       1.141095084494e-17       5.695900836145e-05       1.429139222727e+14       1.433552177244e+04       1.761070027613e-06       1.166944989499e+14       3.288529833371e-05       1.207279618178e+28       1.358769073700e+21       6.001630184188e+07       6.829855149606e+21       2.218206608043e+10       0.000000000000e+00       3.155624859972e+16       5.685338479206e+12      -1.318411794949e+04       3.828010583277e-08       8.351584808952e+27       2.042438917935e+28       2.042438917935e+28       6.808126996910e+27      -4.781072169275e+32       1.143107056402e-04       1.008466915868e-01 
       8.053203176464e+09       1.165891866758e-17       5.757456165156e-05       1.398743540891e+14       1.433552177182e+04       1.780101837234e-06       1.154468694834e+14       3.324068829815e-05       1.156471615208e+28       1.315651863845e+21       5.811183144191e+07       6.613126418089e+21       2.194490837625e+10       0.000000000000e+00       3.006618783275e+16       5.416881352939e+12      -1.256087392014e+04       3.828010583277e-08       8.000110850984e+27       1.956483493184e+28       1.956483493184e+28       6.521609001021e+27      -4.530896968760e+32       1.144346183430e-04       1.007374985280e-01 
       7.967103029204e+09       1.191227509456e-17       5.819676880492e-05       1.368994330376e+14       1.433552177120e+04       1.799339322819e-06       1.142125789429e+14       3.359991895026e-05       1.107801851903e+28       1.273902873080e+21       5.626779474733e+07       6.403275042246e+21       2.171028622107e+10       0.000000000000e+00       2.864648653186e+16       5.161100555376e+12      -1.196752426954e+04       3.828010583277e-08       7.663428569799e+27       1.874145476600e+28       1.874145476600e+28       6.247149029609e+27      -4.293812478701e+32       1.145585310536e-04       1.006285417703e-01 
       7.881923414457e+09       1.217113715806e-17       5.882569712412e-05       1.339877841689e+14       1.433552177057e+04       1.818784707100e-06       1.129914847163e+14       3.396303179307e-05       1.061180341083e+28       1.233478684321e+21       5.448227404247e+07       6.200082786033e+21       2.147817250837e+10       0.000000000000e+00       2.729382238669e+16       4.917397521739e+12      -1.140227905171e+04       3.828010583277e-08       7.340915462090e+27       1.795272630648e+28       1.795272630648e+28       5.984239624306e+27      -4.069133712331e+32       1.146824437721e-04       1.005198205377e-01 
       7.797654490427e+09       1.243562444488e-17       5.946142482571e-05       1.311380617770e+14       1.433552176993e+04       1.838440236830e-06       1.117834457163e+14       3.433006877864e-05       1.016520882653e+28       1.194337258222e+21       5.275341246565e+07       6.003338338591e+21       2.124854042095e+10       0.000000000000e+00       2.600502996161e+16       4.685201950618e+12      -1.086354480844e+04       3.828010583277e-08       7.031975222411e+27       1.719719124662e+28       1.719719124662e+28       5.732394682981e+27      -3.856211525623e+32       1.148063564986e-04       1.004113340596e-01 
       7.714286520541e+09       1.270585913360e-17       6.010402103129e-05       1.283489487770e+14       1.433552176929e+04       1.858308183040e-06       1.105883223641e+14       3.470107231213e-05       9.737409042230e+27       1.156437889450e+21       5.107941207817e+07       5.812837094496e+21       2.102136342846e+10       0.000000000000e+00       2.477709329003e+16       4.463970469732e+12      -1.034981600570e+04       3.828010583277e-08       6.736036640657e+27       1.647345265216e+28       1.647345265216e+28       5.491148560963e+27      -3.654430741767e+32       1.149302692332e-04       1.003030815675e-01 
       7.631809872321e+09       1.298196632530e-17       6.075356395741e-05       1.256191560966e+14       1.433552176864e+04       1.878390841307e-06       1.094059765731e+14       3.507608526933e-05       9.327613084371e+27       1.119741164356e+21       4.945853199450e+07       5.628380940975e+21       2.079661527670e+10       0.000000000000e+00       2.360713879516e+16       4.253185360481e+12      -9.860797121813e+03       3.828010583277e-08       6.452552545929e+27       1.578017237842e+28       1.578017237842e+28       5.260055210100e+27      -3.463208373805e+32       1.150541819760e-04       1.001950623383e-01 
       7.550215016278e+09       1.326407353531e-17       6.141012454464e-05       1.229474220800e+14       1.433552176799e+04       1.898690532015e-06       1.082362717332e+14       3.545515097542e-05       8.935063267281e+27       1.084208919987e+21       4.788908657186e+07       5.449778051878e+21       2.057427000064e+10       0.000000000000e+00       2.249242861311e+16       4.052353355019e+12      -9.394901295790e+03       3.828010583277e-08       6.180998794851e+27       1.511606859612e+28       1.511606859612e+28       5.038687354044e+27      -3.281991940251e+32       1.151780947270e-04       1.000872756052e-01 
       7.469492524804e+09       1.355231109677e-17       6.207378100953e-05       1.203325119050e+14       1.433552176732e+04       1.919209600625e-06       1.070790726945e+14       3.583831322593e-05       8.559033792266e+27       1.049804204399e+21       4.636944365721e+07       5.276842688190e+21       2.035430191146e+10       0.000000000000e+00       2.143035415531e+16       3.861004476408e+12      -8.950849973624e+03       3.828010583277e-08       5.920873302466e+27       1.447991342138e+28       1.447991342138e+28       4.826635698244e+27      -3.110257868865e+32       1.153020074864e-04       9.997972061210e-02 
       7.389633071087e+09       1.384681215793e-17       6.274460974964e-05       1.177732170124e+14       1.433552176665e+04       1.939950417944e-06       1.059342457525e+14       3.622561628896e-05       8.198829405653e+27       1.016491238227e+21       4.489802288988e+07       5.109395004868e+21       2.013668559537e+10       0.000000000000e+00       2.041843000912e+16       3.678690939735e+12      -8.527398100621e+03       3.828010583277e-08       5.671695113912e+27       1.387053064545e+28       1.387053064545e+28       4.623508173188e+27      -2.947509983934e+32       1.154259202543e-04       9.987239660303e-02 
       7.310627428031e+09       1.414771307571e-17       6.342268716253e-05       1.152683545470e+14       1.433552176597e+04       1.960915380402e-06       1.048016586318e+14       3.661710492496e-05       7.853784113312e+27       9.842353774753e+20       4.347329405810e+07       4.947260863811e+21       1.992139590252e+10       0.000000000000e+00       1.945428810176e+16       3.504986100644e+12      -8.124372921887e+03       3.828010583277e-08       5.433003515170e+27       1.328679355998e+28       1.328679355998e+28       4.428929209494e+27      -2.793278072721e+32       1.155498330308e-04       9.976530287109e-02 
       7.232466467189e+09       1.445515278633e-17       6.410809328372e-05       1.128167668114e+14       1.433552176529e+04       1.982106910324e-06       1.036811804714e+14       3.701282436124e-05       7.523259949279e+27       9.530030774921e+20       4.209377550760e+07       4.790271652765e+21       1.970840796135e+10       0.000000000000e+00       1.853567220261e+16       3.339483464850e+12      -7.740370432009e+03       3.828010583277e-08       5.204357181233e+27       1.272762287379e+28       1.272762287379e+28       4.242539043504e+27      -2.647116526925e+32       1.156737458159e-04       9.965843865818e-02 
       7.155141157715e+09       1.476927333542e-17       6.480090632976e-05       1.104173207307e+14       1.433552176459e+04       2.003527456217e-06       1.025726818095e+14       3.741282031782e-05       7.206645796194e+27       9.227618580823e+20       4.075803260081e+07       4.638264109972e+21       1.949769716392e+10       0.000000000000e+00       1.766043261247e+16       3.181795731321e+12      -7.374367050844e+03       3.828010583277e-08       4.985333360124e+27       1.219198471734e+28       1.219198471734e+28       4.063993052106e+27      -2.508603055218e+32       1.157976586098e-04       9.955180322208e-02 
       7.078642565309e+09       1.509021983379e-17       6.550120815518e-05       1.080689073287e+14       1.433552176389e+04       2.025179493046e-06       1.014760345682e+14       3.781713900791e-05       6.903356255393e+27       8.934802697303e+20       3.946467622484e+07       4.491080154386e+21       1.928923916583e+10       0.000000000000e+00       1.682652113984e+16       3.031553887187e+12      -7.025353079251e+03       3.828010583277e-08       4.775527091259e+27       1.167888873121e+28       1.167888873121e+28       3.892961115551e+27      -2.377337463162e+32       1.159215714126e-04       9.944539582054e-02 
       7.002961851198e+09       1.541814088380e-17       6.620907697652e-05       1.057704412155e+14       1.433552176319e+04       2.047065522524e-06       1.003911120389e+14       3.822582715851e-05       6.612830564539e+27       8.651278608940e+20       3.821236134691e+07       4.348566721278e+21       1.908300987564e+10       0.000000000000e+00       1.603198629153e+16       2.888406341245e+12      -6.693187073911e+03       3.828010583277e-08       4.574550456698e+27       1.118738623493e+28       1.118738623493e+28       3.729127007079e+27      -2.252940496963e+32       1.160454842244e-04       9.933921575938e-02 
       6.928090271102e+09       1.575318788806e-17       6.692459464830e-05       1.035208600861e+14       1.433552176247e+04       2.069188073400e-06       9.931778886808e+13       3.863893198348e-05       6.334531560809e+27       8.376751463365e+20       3.699978561557e+07       4.210575603052e+21       1.887898546869e+10       0.000000000000e+00       1.527496874226e+16       2.752018107748e+12      -6.376688517745e+03       3.828010583277e-08       4.382031863914e+27       1.071656847297e+28       1.071656847297e+28       3.572187808241e+27      -2.135052747724e+32       1.161693970453e-04       9.923326229184e-02 
       6.854019174234e+09       1.609551564980e-17       6.764784666302e-05       1.013191242289e+14       1.433552176175e+04       2.091549701750e-06       9.825594104201e+13       3.905650121162e-05       6.067944687721e+27       8.110935764625e+20       3.582568800629e+07       4.076963295116e+21       1.867714237264e+10       0.000000000000e+00       1.455369695710e+16       2.622070017716e+12      -6.075020389972e+03       3.828010583277e-08       4.197615358737e+27       1.026556493451e+28       1.026556493451e+28       3.421853348819e+27      -2.023333613042e+32       1.162933098754e-04       9.912753468853e-02 
       6.780740002294e+09       1.644528232183e-17       6.837891305622e-05       9.916421604549e+13       1.433552176102e+04       2.114152991274e-06       9.720544587302e+13       3.947858308689e-05       5.812577043745e+27       7.853555076282e+20       3.468884751008e+07       3.947590846647e+21       1.847745726737e+10       0.000000000000e+00       1.386648305183e+16       2.498257973114e+12      -5.787372907421e+03       3.828010583277e-08       4.020959967226e+27       9.833541743917e+27       9.833541743917e+27       3.277845670323e+27      -1.917460312932e+32       1.164172227148e-04       9.902203222110e-02 
       6.708244288484e+09       1.680264983850e-17       6.911788113939e-05       9.705513958029e+13       1.433552176028e+04       2.137000553595e-06       9.616618198515e+13       3.990522638869e-05       5.567956470968e+27       7.604341733935e+20       3.358808186367e+07       3.822323716086e+21       1.827990707556e+10       0.000000000000e+00       1.321171883069e+16       2.380292233001e+12      -5.513605569188e+03       3.828010583277e-08       3.851739065224e+27       9.419700118950e+27       9.419700118950e+27       3.139898512064e+27      -1.817126957252e+32       1.165411355637e-04       9.891675420620e-02 
       6.636523656525e+09       1.716778319995e-17       6.986483458604e-05       9.499092006025e+13       1.433552175953e+04       2.160095028559e-06       9.513802930009e+13       4.033648040526e-05       5.333630682101e+27       7.363036566854e+20       3.252224632003e+07       3.701031631219e+21       1.808446897518e+10       0.000000000000e+00       1.258787205160e+16       2.267896740645e+12      -5.252749629239e+03       3.828010583277e-08       3.689639774456e+27       9.023274893892e+27       9.023274893892e+27       3.007756818852e+27      -1.722043661918e+32       1.166650484220e-04       9.881169990971e-02 
       6.565569819696e+09       1.754085110868e-17       7.061986070767e-05       9.297060344428e+13       1.433552175878e+04       2.183439084539e-06       9.412086902335e+13       4.077239496219e-05       5.109166424231e+27       7.129388628458e+20       3.149023245785e+07       3.583588453704e+21       1.789112038592e+10       0.000000000000e+00       1.199348281931e+16       2.160808473696e+12      -5.004113117246e+03       3.828010583277e-08       3.534362384036e+27       8.643533104794e+27       8.643533104794e+27       2.881176269422e+27      -1.631935711372e+32       1.167889612900e-04       9.870686861434e-02 
       6.495374579871e+09       1.792202593236e-17       7.138304681575e-05       9.099325598236e+13       1.433552175801e+04       2.207035418747e-06       9.311458363051e+13       4.121302042351e-05       4.894148677764e+27       6.903154935343e+20       3.049096702890e+07       3.469872047889e+21       1.769983896888e+10       0.000000000000e+00       1.142716017343e+16       2.058776829469e+12      -4.767048076622e+03       3.828010583277e-08       3.385619796320e+27       8.279772634272e+27       8.279772634272e+27       2.759922824695e+27      -1.546542764869e+32       1.169128741678e-04       9.860225960541e-02 
       6.425929826572e+09       1.831148413240e-17       7.215448022180e-05       8.905796378394e+13       1.433552175724e+04       2.230886757544e-06       9.211905685367e+13       4.165840771113e-05       4.688179889084e+27       6.684100214587e+20       2.952341084181e+07       3.359764153799e+21       1.751060261818e+10       0.000000000000e+00       1.088757882443e+16       1.961563036884e+12      -4.541417430139e+03       3.828010583277e-08       3.243136996084e+27       7.931320913342e+27       7.931320913342e+27       2.643772295056e+27      -1.465618104299e+32       1.170367870555e-04       9.849787221006e-02 
       6.357227536038e+09       1.870940552801e-17       7.293425005628e-05       8.716383239558e+13       1.433552175646e+04       2.254995856754e-06       9.113417366798e+13       4.210860827877e-05       4.490879235498e+27       6.471996659078e+20       2.858655768144e+07       3.253150264148e+21       1.732338947220e+10       0.000000000000e+00       1.037347607457e+16       1.868939601724e+12      -4.326426819115e+03       3.828010583277e-08       3.106650542037e+27       7.597533677885e+27       7.597533677885e+27       2.532509925845e+27      -1.388927921365e+32       1.171606999531e-04       9.839370570659e-02 
