# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  105       3.110696638917e+03       9.005158056746e-01       0.000000000000e+00      -2.877684224162e+01       9.985480080392e-08       3.856256423121e-04      -2.061376491953e-06 
  106       3.146051683924e+03       9.152871793865e-01       0.000000000000e+00      -2.948888520242e+01       9.919158767220e-08       3.815351807711e-04      -2.061207657922e-06 
  107       3.181592954968e+03       9.298201065865e-01       0.000000000000e+00      -3.019850720924e+01       9.853164961260e-08       3.775293796979e-04      -2.062253351857e-06 
  108       3.217317165597e+03       9.441004135448e-01       0.000000000000e+00      -3.090513575231e+01       9.787746933554e-08       3.736123242221e-04      -2.064353810967e-06 
  109       3.253220074339e+03       9.581139369284e-01       0.000000000000e+00      -3.160819241085e+01       9.723092197511e-08       3.697861107739e-04      -2.067317889919e-06 
  110       3.289296450203e+03       9.718465314322e-01       0.000000000000e+00      -3.230709304567e+01       9.659319461351e-08       3.660506981311e-04      -2.070921334037e-06 
  111       3.325540038172e+03       9.852840774107e-01       0.000000000000e+00      -3.300124799172e+01       9.596470194327e-08       3.624037550967e-04      -2.074905017904e-06 
  112       3.361943524702e+03       9.984124885090e-01       0.000000000000e+00      -3.369006225063e+01       9.534499799568e-08       3.588405048045e-04      -2.078973149367e-06 
  113       3.398498503219e+03       1.011217719294e+00       0.000000000000e+00      -3.437293568330e+01       9.473268386384e-08       3.553535656548e-04      -2.082791438935e-06 
  114       3.435195439614e+03       1.023685772887e+00       0.000000000000e+00      -3.504926320248e+01       9.412531134867e-08       3.519327888792e-04      -2.085985234586e-06 
  115       3.472023637741e+03       1.035802708593e+00       0.000000000000e+00      -3.571843496528e+01       9.351928245639e-08       3.485650927345e-04      -2.088137621972e-06 
