# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  134       4.188870234137e+03       1.188934168936e+00       5.506563823741e-03      -4.620633788614e+01       8.269657489380e-08       2.930727752372e-04      -1.930435813612e-06 
  135       4.226610303211e+03       1.192012539560e+00       5.593814590615e-03      -4.660827876704e+01       8.216847683688e-08       2.905072973278e-04      -1.917508888104e-06 
  136       4.264303913933e+03       1.194572164340e+00       5.681945489766e-03      -4.699125782680e+01       8.164751059407e-08       2.879805050700e-04      -1.904431665760e-06 
  137       4.301941212577e+03       1.196611253193e+00       5.770963183422e-03      -4.735477635123e+01       8.113398662657e-08       2.854933785072e-04      -1.891209326643e-06 
  138       4.339511808824e+03       1.198128608001e+00       5.860874391828e-03      -4.769834203122e+01       8.062789006332e-08       2.830462681162e-04      -1.877844751892e-06 
  139       4.377004763419e+03       1.199123635853e+00       5.951685892881e-03      -4.802146926016e+01       8.012885225010e-08       2.806388586587e-04      -1.864338378894e-06 
  140       4.414408575827e+03       1.199596362282e+00       6.043404521764e-03      -4.832367943133e+01       7.963612127800e-08       2.782701323913e-04      -1.850688053772e-06 
  141       4.451711171890e+03       1.199547444507e+00       6.136037170582e-03      -4.860450123536e+01       7.914853147658e-08       2.759383316354e-04      -1.836888881213e-06 
  142       4.488899891489e+03       1.198978184671e+00       6.229590787997e-03      -4.886347095760e+01       7.866447185711e-08       2.736409207056e-04      -1.822933071601e-06 
  143       4.525961476196e+03       1.197890543084e+00       6.324072378868e-03      -4.910013277558e+01       7.818185349148e-08       2.713745471972e-04      -1.808809785489e-06 
  144       4.562883115063e+03       1.196287243736e+00       6.419488590661e-03      -4.931404316598e+01       7.769879468289e-08       2.691361692887e-04      -1.794508026181e-06 
  145       4.599655724216e+03       1.194172074627e+00       6.515844427530e-03      -4.950478398748e+01       7.721590364314e-08       2.669267108306e-04      -1.780026141458e-06 
  146       4.636270968625e+03       1.191549642353e+00       6.613144408180e-03      -4.967195125909e+01       7.673437879058e-08       2.647478713111e-04      -1.765363424360e-06 
  147       4.672720226809e+03       1.188425296135e+00       6.711392964991e-03      -4.981515148457e+01       7.625531731583e-08       2.626009860939e-04      -1.750517074419e-06 
  148       4.708994584572e+03       1.184805141591e+00       6.810594441272e-03      -4.993400197347e+01       7.577970319824e-08       2.604870051727e-04      -1.735482082796e-06 
  149       4.745084828743e+03       1.180696054503e+00       6.910753088527e-03      -5.002813116215e+01       7.530839477702e-08       2.584064715643e-04      -1.720251115479e-06 
  150       4.780981440917e+03       1.176105694590e+00       7.011873063716e-03      -5.009717893483e+01       7.484211187051e-08       2.563594993376e-04      -1.704814394523e-06 
  151       4.816674591189e+03       1.171042519277e+00       7.113958426512e-03      -5.014079694461e+01       7.438142243768e-08       2.543457512817e-04      -1.689159577353e-06 
  152       4.852154131899e+03       1.165515797465e+00       7.217013136565e-03      -5.015864893451e+01       7.392672877522e-08       2.523644162107e-04      -1.673271634107e-06 
  153       4.887409591368e+03       1.159535623299e+00       7.321041050759e-03      -5.015041105849e+01       7.347825324435e-08       2.504141859061e-04      -1.657132723042e-06 
  154       4.922430167636e+03       1.153112929944e+00       7.426045920478e-03      -5.011577220252e+01       7.303602352071e-08       2.484932316966e-04      -1.640722063987e-06 
  155       4.957204722202e+03       1.146259503347e+00       7.532031388862e-03      -5.005443430558e+01       7.259985736147e-08       2.465991806759e-04      -1.624015809842e-06 
  156       4.991721773764e+03       1.138987996016e+00       7.639000988073e-03      -4.996611268071e+01       7.216934688299e-08       2.447290915576e-04      -1.606986916142e-06 
  157       5.025969491957e+03       1.131311940781e+00       7.746958136548e-03      -4.985053633601e+01       7.174384234317e-08       2.428794301676e-04      -1.589605008661e-06 
  158       5.059935691093e+03       1.123245764571e+00       7.855906136268e-03      -4.970744829575e+01       7.132243542192e-08       2.410460445742e-04      -1.571836249072e-06 
