# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  123       3.770558638744e+03       1.118672650056e+00       0.000000000000e+00      -4.074392447741e+01       8.874253390046e-08       3.233249787356e-04      -2.056524924906e-06 
  124       3.808261546297e+03       1.127112193773e+00       0.000000000000e+00      -4.132239572344e+01       8.817488853770e-08       3.204061750161e-04      -2.047440671437e-06 
  125       3.846022668346e+03       1.135092632131e+00       0.000000000000e+00      -4.188789695821e+01       8.761465240415e-08       3.175351051154e-04      -2.037540597052e-06 
  126       3.883831417457e+03       1.142604981186e+00       0.000000000000e+00      -4.243985117394e+01       8.706054979625e-08       3.147065278667e-04      -2.026951300225e-06 
  127       3.921676370653e+03       1.149640591986e+00       0.000000000000e+00      -4.297768245468e+01       8.651062111065e-08       3.119136256964e-04      -2.015810982015e-06 
  128       3.959545248079e+03       1.156191161543e+00       0.000000000000e+00      -4.350081623169e+01       8.596216530508e-08       3.091479205682e-04      -2.004269857604e-06 
  129       3.997426145747e+03       1.162249056624e+00       0.000000000000e+00      -4.400868518168e+01       8.541268818454e-08       3.064018728862e-04      -1.992464836010e-06 
  130       4.035311431949e+03       1.167808302052e+00       0.000000000000e+00      -4.450074711004e+01       8.486311643513e-08       3.036773492165e-04      -1.980437923412e-06 
  131       4.073194239974e+03       1.172863722047e+00       0.000000000000e+00      -4.497646952135e+01       8.431517034617e-08       3.009783837025e-04      -1.968205202604e-06 
  132       4.111067240119e+03       1.177410650181e+00       0.000000000000e+00      -4.543532444557e+01       8.377039496267e-08       2.983085843836e-04      -1.955781270393e-06 
  133       4.148922627341e+03       1.181444942576e+00       0.000000000000e+00      -4.587678873386e+01       8.323013745318e-08       2.956711008933e-04      -1.943179108839e-06 
  134       4.186752108903e+03       1.184962991106e+00       0.000000000000e+00      -4.630034435450e+01       8.269552354442e-08       2.930685915165e-04      -1.930409953812e-06 
  135       4.224546892017e+03       1.187961736602e+00       0.000000000000e+00      -4.670547868872e+01       8.216743300798e-08       2.905031896065e-04      -1.917483160876e-06 
  136       4.262297671500e+03       1.190438682048e+00       0.000000000000e+00      -4.709168482663e+01       8.164647418454e-08       2.879764693602e-04      -1.904406068496e-06 
  137       4.299994617409e+03       1.192391905787e+00       0.000000000000e+00      -4.745846186301e+01       8.113295753117e-08       2.854894109530e-04      -1.891183858571e-06 
  138       4.337627362699e+03       1.193820074721e+00       0.000000000000e+00      -4.780531519325e+01       8.062686817696e-08       2.830423650330e-04      -1.877819414286e-06 
  139       4.375184990865e+03       1.194722457511e+00       0.000000000000e+00      -4.813175680917e+01       8.012783747263e-08       2.806350165740e-04      -1.864313175293e-06 
