# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 1430.41 h/Mpc,
# number of wavenumbers equal to 1499
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_dmeff/k2            4:-T_idm_dr/k2           5:-T_b/k2                6:-T_g/k2                7:-T_ur/k2               8:-T_idr/k2              9:-T_ncdm/k2            10:-T_tot/k2          
       1.951914094330e+01       6.582198571211e+00       0.000000000000e+00       0.000000000000e+00       4.682360663096e+00       1.015797984376e-07       1.014128306906e-07       0.000000000000e+00       0.000000000000e+00       6.088272174261e+00 
       1.974516194304e+01       6.445958500220e+00       0.000000000000e+00       0.000000000000e+00       4.585365598057e+00       9.721244966770e-08       9.705266378221e-08       0.000000000000e+00       0.000000000000e+00       5.962243020795e+00 
       1.997380014262e+01       6.312516064932e+00       0.000000000000e+00       0.000000000000e+00       4.490362330213e+00       9.303253289477e-08       9.287962058070e-08       0.000000000000e+00       0.000000000000e+00       5.838801832619e+00 
       2.020508584776e+01       6.181792319462e+00       0.000000000000e+00       0.000000000000e+00       4.397293781735e+00       8.903170148639e-08       8.888536818962e-08       0.000000000000e+00       0.000000000000e+00       5.717875441388e+00 
       2.043904971516e+01       6.053780273376e+00       0.000000000000e+00       0.000000000000e+00       4.306156139549e+00       8.520297915148e-08       8.506294178580e-08       0.000000000000e+00       0.000000000000e+00       5.599457566282e+00 
       2.067572275645e+01       5.928357547180e+00       0.000000000000e+00       0.000000000000e+00       4.216861184144e+00       8.153805055383e-08       8.140403971857e-08       0.000000000000e+00       0.000000000000e+00       5.483434825592e+00 
       2.091513634240e+01       5.805532207999e+00       0.000000000000e+00       0.000000000000e+00       4.129415509140e+00       7.803074074016e-08       7.790249718698e-08       0.000000000000e+00       0.000000000000e+00       5.369814817508e+00 
       2.115732220701e+01       5.685224126506e+00       0.000000000000e+00       0.000000000000e+00       4.043761841128e+00       7.467392538908e-08       7.455120159015e-08       0.000000000000e+00       0.000000000000e+00       5.258523382180e+00 
       2.140231245177e+01       5.567372979138e+00       0.000000000000e+00       0.000000000000e+00       3.959857083006e+00       7.146104319688e-08       7.134360241839e-08       0.000000000000e+00       0.000000000000e+00       5.149504693205e+00 
       2.165013954986e+01       5.451963796364e+00       0.000000000000e+00       0.000000000000e+00       3.877690537239e+00       6.838637476174e-08       6.827398967860e-08       0.000000000000e+00       0.000000000000e+00       5.042744896588e+00 
       2.190083635050e+01       5.338905717456e+00       0.000000000000e+00       0.000000000000e+00       3.797197718809e+00       6.544348154509e-08       6.533593542155e-08       0.000000000000e+00       0.000000000000e+00       4.938159973755e+00 
       2.215443608327e+01       5.228170377252e+00       0.000000000000e+00       0.000000000000e+00       3.718358644797e+00       6.262696154732e-08       6.252404653254e-08       0.000000000000e+00       0.000000000000e+00       4.835723719196e+00 
       2.241097236255e+01       5.119717236403e+00       0.000000000000e+00       0.000000000000e+00       3.641143770377e+00       5.993147774798e-08       5.983299477454e-08       0.000000000000e+00       0.000000000000e+00       4.735398522890e+00 
       2.267047919195e+01       5.013490257918e+00       0.000000000000e+00       0.000000000000e+00       3.565514003464e+00       5.735173037835e-08       5.725748909154e-08       0.000000000000e+00       0.000000000000e+00       4.637132675847e+00 
       2.293299096880e+01       4.909454443466e+00       0.000000000000e+00       0.000000000000e+00       3.491443670222e+00       5.488287543448e-08       5.479269345235e-08       0.000000000000e+00       0.000000000000e+00       4.540893681984e+00 
       2.319854248877e+01       4.807564925775e+00       0.000000000000e+00       0.000000000000e+00       3.418901335583e+00       5.252015349869e-08       5.243385626521e-08       0.000000000000e+00       0.000000000000e+00       4.446640117779e+00 
       2.346716895041e+01       4.707745003626e+00       0.000000000000e+00       0.000000000000e+00       3.347832369080e+00       5.025865922993e-08       5.017608025769e-08       0.000000000000e+00       0.000000000000e+00       4.354301026843e+00 
       2.373890595988e+01       4.609984106738e+00       0.000000000000e+00       0.000000000000e+00       3.278229134510e+00       4.809439482510e-08       4.801537420377e-08       0.000000000000e+00       0.000000000000e+00       4.263866613440e+00 
       2.401378953562e+01       4.514252740205e+00       0.000000000000e+00       0.000000000000e+00       3.210070741515e+00       4.602331574233e-08       4.594770021410e-08       0.000000000000e+00       0.000000000000e+00       4.175309610531e+00 
       2.429185611316e+01       4.420482959575e+00       0.000000000000e+00       0.000000000000e+00       3.143308725041e+00       4.404115286779e-08       4.396879619726e-08       0.000000000000e+00       0.000000000000e+00       4.088567151198e+00 
       2.457314254991e+01       4.328639856039e+00       0.000000000000e+00       0.000000000000e+00       3.077918012491e+00       4.214414628058e-08       4.207490841828e-08       0.000000000000e+00       0.000000000000e+00       4.003606907944e+00 
       2.485768613009e+01       4.238694385320e+00       0.000000000000e+00       0.000000000000e+00       3.013878459067e+00       4.032874292444e-08       4.026248966272e-08       0.000000000000e+00       0.000000000000e+00       3.920402098363e+00 
       2.514552456964e+01       4.150624304683e+00       0.000000000000e+00       0.000000000000e+00       2.951173809188e+00       3.859159242667e-08       3.852819507121e-08       0.000000000000e+00       0.000000000000e+00       3.838932079740e+00 
       2.543669602123e+01       4.064330313399e+00       0.000000000000e+00       0.000000000000e+00       2.889733478059e+00       3.692877365776e-08       3.686810996267e-08       0.000000000000e+00       0.000000000000e+00       3.759105011542e+00 
       2.573123907933e+01       3.979824030897e+00       0.000000000000e+00       0.000000000000e+00       2.829565813821e+00       3.533753829913e-08       3.527949053945e-08       0.000000000000e+00       0.000000000000e+00       3.680931654436e+00 
       2.602919278530e+01       3.897065113373e+00       0.000000000000e+00       0.000000000000e+00       2.770642099559e+00       3.381477747222e-08       3.375923303668e-08       0.000000000000e+00       0.000000000000e+00       3.604374689192e+00 
       2.633059663258e+01       3.816008350468e+00       0.000000000000e+00       0.000000000000e+00       2.712929981922e+00       3.235746953148e-08       3.230432077956e-08       0.000000000000e+00       0.000000000000e+00       3.529392267355e+00 
       2.663549057193e+01       3.736624124998e+00       0.000000000000e+00       0.000000000000e+00       2.656408542973e+00       3.096284961849e-08       3.091199345684e-08       0.000000000000e+00       0.000000000000e+00       3.455957018264e+00 
       2.694391501669e+01       3.658860037741e+00       0.000000000000e+00       0.000000000000e+00       2.601040516448e+00       2.962807895340e-08       2.957941695761e-08       0.000000000000e+00       0.000000000000e+00       3.384020476130e+00 
       2.725591084821e+01       3.582733577786e+00       0.000000000000e+00       0.000000000000e+00       2.546838281283e+00       2.835099496035e-08       2.830443226416e-08       0.000000000000e+00       0.000000000000e+00       3.313598807732e+00 
       2.757151942119e+01       3.508153291463e+00       0.000000000000e+00       0.000000000000e+00       2.493736677024e+00       2.712866065436e-08       2.708410722181e-08       0.000000000000e+00       0.000000000000e+00       3.244607405577e+00 
       2.789078256920e+01       3.435118902872e+00       0.000000000000e+00       0.000000000000e+00       2.441735576215e+00       2.595897079578e-08       2.591634005378e-08       0.000000000000e+00       0.000000000000e+00       3.177046025448e+00 
       2.821374261024e+01       3.363591971525e+00       0.000000000000e+00       0.000000000000e+00       2.390807611740e+00       2.483961206086e-08       2.479882124128e-08       0.000000000000e+00       0.000000000000e+00       3.110879107941e+00 
       2.854044235229e+01       3.293545777681e+00       0.000000000000e+00       0.000000000000e+00       2.340933637959e+00       2.376845269477e-08       2.372942253632e-08       0.000000000000e+00       0.000000000000e+00       3.046081916319e+00 
       2.887092509907e+01       3.224942739326e+00       0.000000000000e+00       0.000000000000e+00       2.292087204193e+00       2.274337003875e-08       2.270602477030e-08       0.000000000000e+00       0.000000000000e+00       2.982619734023e+00 
       2.920523465569e+01       3.157760860992e+00       0.000000000000e+00       0.000000000000e+00       2.244252292887e+00       2.176243784601e-08       2.172670486615e-08       0.000000000000e+00       0.000000000000e+00       2.920472156964e+00 
       2.954341533454e+01       3.091951065751e+00       0.000000000000e+00       0.000000000000e+00       2.197394289271e+00       2.082362376127e-08       2.078943380991e-08       0.000000000000e+00       0.000000000000e+00       2.859593838319e+00 
       2.988551196109e+01       3.027513128826e+00       0.000000000000e+00       0.000000000000e+00       2.151512851679e+00       1.992530652600e-08       1.989259301078e-08       0.000000000000e+00       0.000000000000e+00       2.799984541174e+00 
       3.023156987987e+01       2.964412261844e+00       0.000000000000e+00       0.000000000000e+00       2.106583196266e+00       1.906569948909e-08       1.903439875623e-08       0.000000000000e+00       0.000000000000e+00       2.741612081834e+00 
       3.058163496050e+01       2.902611503424e+00       0.000000000000e+00       0.000000000000e+00       2.062579106351e+00       1.824307761910e-08       1.821312885162e-08       0.000000000000e+00       0.000000000000e+00       2.684442284691e+00 
       3.093575360372e+01       2.842076644909e+00       0.000000000000e+00       0.000000000000e+00       2.019476285577e+00       1.745580630647e-08       1.742715137570e-08       0.000000000000e+00       0.000000000000e+00       2.628443514245e+00 
       3.129397274757e+01       2.782806492431e+00       0.000000000000e+00       0.000000000000e+00       1.977273643680e+00       1.670251800937e-08       1.667510103698e-08       0.000000000000e+00       0.000000000000e+00       2.573614627763e+00 
       3.165633987361e+01       2.724762868425e+00       0.000000000000e+00       0.000000000000e+00       1.935944174847e+00       1.598167674470e-08       1.595544437796e-08       0.000000000000e+00       0.000000000000e+00       2.519920336844e+00 
       3.202290301321e+01       2.667915374901e+00       0.000000000000e+00       0.000000000000e+00       1.895466258097e+00       1.529185751394e-08       1.526675874371e-08       0.000000000000e+00       0.000000000000e+00       2.467332525055e+00 
       3.239371075392e+01       2.612243394381e+00       0.000000000000e+00       0.000000000000e+00       1.855825172352e+00       1.463174980519e-08       1.460773577798e-08       0.000000000000e+00       0.000000000000e+00       2.415832113356e+00 
       3.276881224591e+01       2.557729537048e+00       0.000000000000e+00       0.000000000000e+00       1.817008592579e+00       1.400011320793e-08       1.397713711031e-08       0.000000000000e+00       0.000000000000e+00       2.365403024120e+00 
       3.314825720846e+01       2.504339029820e+00       0.000000000000e+00       0.000000000000e+00       1.778991617570e+00       1.339566309863e-08       1.337368023023e-08       0.000000000000e+00       0.000000000000e+00       2.316013067334e+00 
       3.353209593660e+01       2.452053984927e+00       0.000000000000e+00       0.000000000000e+00       1.741761708698e+00       1.281725870592e-08       1.279622624215e-08       0.000000000000e+00       0.000000000000e+00       2.267645727225e+00 
       3.392037930774e+01       2.400854295888e+00       0.000000000000e+00       0.000000000000e+00       1.705304376884e+00       1.226379303850e-08       1.224366997594e-08       0.000000000000e+00       0.000000000000e+00       2.220282376419e+00 
       3.431315878841e+01       2.350717602472e+00       0.000000000000e+00       0.000000000000e+00       1.669603802183e+00       1.173419251495e-08       1.171493961559e-08       0.000000000000e+00       0.000000000000e+00       2.173902346376e+00 
       3.471048644111e+01       2.301613383866e+00       0.000000000000e+00       0.000000000000e+00       1.634638257578e+00       1.122738763158e-08       1.120896741625e-08       0.000000000000e+00       0.000000000000e+00       2.128477404083e+00 
       3.511241493120e+01       2.253531182439e+00       0.000000000000e+00       0.000000000000e+00       1.600400203356e+00       1.074245035311e-08       1.072482686936e-08       0.000000000000e+00       0.000000000000e+00       2.083997860607e+00 
       3.551899753385e+01       2.206442599988e+00       0.000000000000e+00       0.000000000000e+00       1.566869622987e+00       1.027840447443e-08       1.026154337470e-08       0.000000000000e+00       0.000000000000e+00       2.040437478267e+00 
       3.593028814115e+01       2.160330016375e+00       0.000000000000e+00       0.000000000000e+00       1.534033776777e+00       9.834364413704e-09       9.818232807411e-09       0.000000000000e+00       0.000000000000e+00       1.997779926371e+00 
       3.634634126922e+01       2.115177564471e+00       0.000000000000e+00       0.000000000000e+00       1.501881446573e+00       9.409488005668e-09       9.394054387140e-09       0.000000000000e+00       0.000000000000e+00       1.956010539500e+00 
       3.676721206546e+01       2.070958126873e+00       0.000000000000e+00       0.000000000000e+00       1.470393364939e+00       9.002917668745e-09       8.988151942524e-09       0.000000000000e+00       0.000000000000e+00       1.915104238803e+00 
       3.719295631584e+01       2.027657019206e+00       0.000000000000e+00       0.000000000000e+00       1.439558976039e+00       8.613885290772e-09       8.599758624893e-09       0.000000000000e+00       0.000000000000e+00       1.875047424287e+00 
       3.762363045229e+01       1.985255870868e+00       0.000000000000e+00       0.000000000000e+00       1.409365331701e+00       8.241637952602e-09       8.228122753090e-09       0.000000000000e+00       0.000000000000e+00       1.835823123034e+00 
       3.805929156020e+01       1.943737316881e+00       0.000000000000e+00       0.000000000000e+00       1.379799933294e+00       7.885457434307e-09       7.872527288633e-09       0.000000000000e+00       0.000000000000e+00       1.797415249873e+00 
       3.849999738599e+01       1.903068129800e+00       0.000000000000e+00       0.000000000000e+00       1.350839262027e+00       7.544591852168e-09       7.532221583834e-09       0.000000000000e+00       0.000000000000e+00       1.759793089586e+00 
       3.894580634473e+01       1.863254393798e+00       0.000000000000e+00       0.000000000000e+00       1.322487586089e+00       7.218475322534e-09       7.206640686134e-09       0.000000000000e+00       0.000000000000e+00       1.722962260234e+00 
       3.939677752791e+01       1.824262804443e+00       0.000000000000e+00       0.000000000000e+00       1.294721182846e+00       6.906411367728e-09       6.895089263027e-09       0.000000000000e+00       0.000000000000e+00       1.686891951603e+00 
       3.985297071128e+01       1.786081713406e+00       0.000000000000e+00       0.000000000000e+00       1.267531778200e+00       6.607815158485e-09       6.596983447048e-09       0.000000000000e+00       0.000000000000e+00       1.651571391386e+00 
       4.031444636275e+01       1.748694049627e+00       0.000000000000e+00       0.000000000000e+00       1.240907192034e+00       6.322105175514e-09       6.311742675260e-09       0.000000000000e+00       0.000000000000e+00       1.616984783738e+00 
       4.078126565042e+01       1.712089686968e+00       0.000000000000e+00       0.000000000000e+00       1.214840247477e+00       6.048748309890e-09       6.038834715459e-09       0.000000000000e+00       0.000000000000e+00       1.583122766615e+00 
       4.125349045068e+01       1.676240340598e+00       0.000000000000e+00       0.000000000000e+00       1.189310841160e+00       5.787169476303e-09       5.777685427813e-09       0.000000000000e+00       0.000000000000e+00       1.549959180471e+00 
       4.173118335642e+01       1.641128603726e+00       0.000000000000e+00       0.000000000000e+00       1.164306505768e+00       5.536855932838e-09       5.527782913691e-09       0.000000000000e+00       0.000000000000e+00       1.517477911201e+00 
       4.221440768531e+01       1.606756471345e+00       0.000000000000e+00       0.000000000000e+00       1.139828734723e+00       5.297380198850e-09       5.288700395547e-09       0.000000000000e+00       0.000000000000e+00       1.485680815943e+00 
       4.270322748821e+01       1.573094152161e+00       0.000000000000e+00       0.000000000000e+00       1.115856270310e+00       5.068226977991e-09       5.059923424253e-09       0.000000000000e+00       0.000000000000e+00       1.454540328534e+00 
       4.319770755766e+01       1.540132621021e+00       0.000000000000e+00       0.000000000000e+00       1.092382683141e+00       4.848969850468e-09       4.841026281321e-09       0.000000000000e+00       0.000000000000e+00       1.424048099601e+00 
       4.369791343645e+01       1.507859099382e+00       0.000000000000e+00       0.000000000000e+00       1.069398897362e+00       4.639187395236e-09       4.631588238682e-09       0.000000000000e+00       0.000000000000e+00       1.394192311793e+00 
       4.420391142634e+01       1.476255362762e+00       0.000000000000e+00       0.000000000000e+00       1.046891956882e+00       4.438458810263e-09       4.431189186160e-09       0.000000000000e+00       0.000000000000e+00       1.364956109499e+00 
       4.471576859681e+01       1.445302315798e+00       0.000000000000e+00       0.000000000000e+00       1.024848276301e+00       4.246378581248e-09       4.239424276178e-09       0.000000000000e+00       0.000000000000e+00       1.336321830015e+00 
       4.523355279398e+01       1.414999177725e+00       0.000000000000e+00       0.000000000000e+00       1.003267234353e+00       4.062611135007e-09       4.055958487634e-09       0.000000000000e+00       0.000000000000e+00       1.308288740654e+00 
       4.575733264957e+01       1.385326599925e+00       0.000000000000e+00       0.000000000000e+00       9.821351027154e-01       3.886780711518e-09       3.880416678215e-09       0.000000000000e+00       0.000000000000e+00       1.280838950403e+00 
       4.628717759004e+01       1.356269611865e+00       0.000000000000e+00       0.000000000000e+00       9.614412375130e-01       3.718539790532e-09       3.712451899051e-09       0.000000000000e+00       0.000000000000e+00       1.253958613019e+00 
       4.682315784576e+01       1.327821481917e+00       0.000000000000e+00       0.000000000000e+00       9.411808164044e-01       3.557577419980e-09       3.551753709495e-09       0.000000000000e+00       0.000000000000e+00       1.227641496639e+00 
       4.736534446034e+01       1.299965477382e+00       0.000000000000e+00       0.000000000000e+00       9.213419239600e-01       3.403568386997e-09       3.397997431360e-09       0.000000000000e+00       0.000000000000e+00       1.201872122212e+00 
       4.791380930002e+01       1.272690627655e+00       0.000000000000e+00       0.000000000000e+00       9.019167597120e-01       3.256216101228e-09       3.250886961958e-09       0.000000000000e+00       0.000000000000e+00       1.176640342949e+00 
       4.846862506323e+01       1.245978862908e+00       0.000000000000e+00       0.000000000000e+00       8.828925053052e-01       3.115218210618e-09       3.110120446219e-09       0.000000000000e+00       0.000000000000e+00       1.151929450710e+00 
       4.902986529019e+01       1.219828159205e+00       0.000000000000e+00       0.000000000000e+00       8.642676580699e-01       2.980324703132e-09       2.975448283396e-09       0.000000000000e+00       0.000000000000e+00       1.127737563397e+00 
       4.959760437269e+01       1.194222667885e+00       0.000000000000e+00       0.000000000000e+00       8.460309441849e-01       2.851261612057e-09       2.846596957153e-09       0.000000000000e+00       0.000000000000e+00       1.104050021691e+00 
       5.017191756392e+01       1.169146246471e+00       0.000000000000e+00       0.000000000000e+00       8.281709130004e-01       2.727766034727e-09       2.723303996948e-09       0.000000000000e+00       0.000000000000e+00       1.080851899641e+00 
       5.075288098848e+01       1.144599123758e+00       0.000000000000e+00       0.000000000000e+00       8.106876710638e-01       2.609623727412e-09       2.605355511534e-09       0.000000000000e+00       0.000000000000e+00       1.058143399904e+00 
       5.134057165245e+01       1.120555590345e+00       0.000000000000e+00       0.000000000000e+00       7.935629860107e-01       2.496570152123e-09       2.492487397543e-09       0.000000000000e+00       0.000000000000e+00       1.035900751315e+00 
       5.193506745357e+01       1.097021040962e+00       0.000000000000e+00       0.000000000000e+00       7.768006292350e-01       2.388420986140e-09       2.384515635615e-09       0.000000000000e+00       0.000000000000e+00       1.014128933215e+00 
       5.253644719164e+01       1.073972909553e+00       0.000000000000e+00       0.000000000000e+00       7.603845935450e-01       2.284938232889e-09       2.281202620207e-09       0.000000000000e+00       0.000000000000e+00       9.928070801689e-01 
       5.314479057887e+01       1.051405371276e+00       0.000000000000e+00       0.000000000000e+00       7.443107019487e-01       2.185929751825e-09       2.182356526760e-09       0.000000000000e+00       0.000000000000e+00       9.719297991017e-01 
       5.376017825053e+01       1.029313122355e+00       0.000000000000e+00       0.000000000000e+00       7.285751554122e-01       2.091211879721e-09       2.087793994078e-09       0.000000000000e+00       0.000000000000e+00       9.514921800653e-01 
       5.438269177559e+01       1.007679577626e+00       0.000000000000e+00       0.000000000000e+00       7.131661710061e-01       2.000585614552e-09       1.997316347166e-09       0.000000000000e+00       0.000000000000e+00       9.314788848707e-01 
       5.501241366753e+01       9.864935843708e-01       0.000000000000e+00       0.000000000000e+00       6.980758591348e-01       1.913871336361e-09       1.910744261280e-09       0.000000000000e+00       0.000000000000e+00       9.118796047309e-01 
       5.564942739532e+01       9.657501445621e-01       0.000000000000e+00       0.000000000000e+00       6.833006029005e-01       1.830908600678e-09       1.827917555829e-09       0.000000000000e+00       0.000000000000e+00       8.926897068605e-01 
       5.629381739444e+01       9.454486602466e-01       0.000000000000e+00       0.000000000000e+00       6.688399363369e-01       1.751551277338e-09       1.748690341038e-09       0.000000000000e+00       0.000000000000e+00       8.739086316979e-01 
       5.694566907807e+01       9.255630344952e-01       0.000000000000e+00       0.000000000000e+00       6.546753981458e-01       1.675612279267e-09       1.672875837012e-09       0.000000000000e+00       0.000000000000e+00       8.555122570887e-01 
       5.760506884846e+01       9.060997001205e-01       0.000000000000e+00       0.000000000000e+00       6.408114554338e-01       1.602971282149e-09       1.600353917558e-09       0.000000000000e+00       0.000000000000e+00       8.375065157380e-01 
       5.827210410833e+01       8.870347100393e-01       0.000000000000e+00       0.000000000000e+00       6.272311524346e-01       1.533459034121e-09       1.530955608720e-09       0.000000000000e+00       0.000000000000e+00       8.198692702161e-01 
       5.894686327248e+01       8.683739017766e-01       0.000000000000e+00       0.000000000000e+00       6.139385644525e-01       1.466964861928e-09       1.464570419445e-09       0.000000000000e+00       0.000000000000e+00       8.026059076634e-01 
       5.962943577951e+01       8.500974769681e-01       0.000000000000e+00       0.000000000000e+00       6.009196719929e-01       1.403339107093e-09       1.401048937021e-09       0.000000000000e+00       0.000000000000e+00       7.856981256585e-01 
       6.031991210366e+01       8.322089647454e-01       0.000000000000e+00       0.000000000000e+00       5.881769233000e-01       1.342476829583e-09       1.340286394132e-09       0.000000000000e+00       0.000000000000e+00       7.691491785719e-01 
       6.101838376682e+01       8.146891045366e-01       0.000000000000e+00       0.000000000000e+00       5.756966689745e-01       1.284240531900e-09       1.282145519062e-09       0.000000000000e+00       0.000000000000e+00       7.529412594284e-01 
       6.172494335067e+01       7.975380774867e-01       0.000000000000e+00       0.000000000000e+00       5.634789849013e-01       1.228529197885e-09       1.226525461845e-09       0.000000000000e+00       0.000000000000e+00       7.370745273262e-01 
       6.243968450889e+01       7.807457995277e-01       0.000000000000e+00       0.000000000000e+00       5.515167085047e-01       1.175229889876e-09       1.173313470396e-09       0.000000000000e+00       0.000000000000e+00       7.215396566427e-01 
       6.316270197966e+01       7.643045603129e-01       0.000000000000e+00       0.000000000000e+00       5.398043490566e-01       1.124237982513e-09       1.122405091311e-09       0.000000000000e+00       0.000000000000e+00       7.063295146815e-01 
       6.389409159817e+01       7.482076508597e-01       0.000000000000e+00       0.000000000000e+00       5.283371411094e-01       1.075454602139e-09       1.073701613432e-09       0.000000000000e+00       0.000000000000e+00       6.914378970337e-01 
       6.463395030931e+01       7.324468460454e-01       0.000000000000e+00       0.000000000000e+00       5.171092296245e-01       1.028782759030e-09       1.027106206425e-09       0.000000000000e+00       0.000000000000e+00       6.768571951565e-01 
       6.538237618055e+01       7.170165127193e-01       0.000000000000e+00       0.000000000000e+00       5.061166018542e-01       9.841330772845e-10       9.825296412946e-10       0.000000000000e+00       0.000000000000e+00       6.625821977302e-01 
       6.613946841494e+01       7.019074379160e-01       0.000000000000e+00       0.000000000000e+00       4.953527025483e-01       9.414149519317e-10       9.398814619329e-10       0.000000000000e+00       0.000000000000e+00       6.486043828967e-01 
       6.690532736422e+01       6.871160318484e-01       0.000000000000e+00       0.000000000000e+00       4.848149560556e-01       9.005490250576e-10       8.990824409013e-10       0.000000000000e+00       0.000000000000e+00       6.349204267360e-01 
       6.768005454218e+01       6.726385197882e-01       0.000000000000e+00       0.000000000000e+00       4.745006695422e-01       8.614587533959e-10       8.600561607653e-10       0.000000000000e+00       0.000000000000e+00       6.215268365590e-01 
       6.846375263806e+01       6.584561008109e-01       0.000000000000e+00       0.000000000000e+00       4.643965300437e-01       8.240517514718e-10       8.227103876339e-10       0.000000000000e+00       0.000000000000e+00       6.084062320551e-01 
       6.925652553019e+01       6.445735841245e-01       0.000000000000e+00       0.000000000000e+00       4.545058944706e-01       7.882690754550e-10       7.869862747473e-10       0.000000000000e+00       0.000000000000e+00       5.955630513054e-01 
       7.005847829977e+01       6.309816591922e-01       0.000000000000e+00       0.000000000000e+00       4.448221528370e-01       7.540366427417e-10       7.528098611742e-10       0.000000000000e+00       0.000000000000e+00       5.829886845439e-01 
       7.086971724476e+01       6.176760121482e-01       0.000000000000e+00       0.000000000000e+00       4.353422227792e-01       7.212894357472e-10       7.201162361975e-10       0.000000000000e+00       0.000000000000e+00       5.706791394425e-01 
       7.169034989400e+01       6.046483901266e-01       0.000000000000e+00       0.000000000000e+00       4.260602378326e-01       6.899605093813e-10       6.888385646842e-10       0.000000000000e+00       0.000000000000e+00       5.586267831229e-01 
       7.252048502148e+01       5.918950690134e-01       0.000000000000e+00       0.000000000000e+00       4.169735486686e-01       6.599908517856e-10       6.589179317676e-10       0.000000000000e+00       0.000000000000e+00       5.468281709093e-01 
       7.336023266069e+01       5.794057406588e-01       0.000000000000e+00       0.000000000000e+00       4.080748397021e-01       6.313165823021e-10       6.302905616635e-10       0.000000000000e+00       0.000000000000e+00       5.352737709323e-01 
       7.420970411928e+01       5.671814885126e-01       0.000000000000e+00       0.000000000000e+00       3.993648411705e-01       6.038888255929e-10       6.029076594575e-10       0.000000000000e+00       0.000000000000e+00       5.239645788785e-01 
       7.506901199377e+01       5.552110757454e-01       0.000000000000e+00       0.000000000000e+00       3.908355878798e-01       5.776475387553e-10       5.767092807859e-10       0.000000000000e+00       0.000000000000e+00       5.128902056458e-01 
       7.593827018449e+01       5.434928794265e-01       0.000000000000e+00       0.000000000000e+00       3.824859021102e-01       5.525452222083e-10       5.516480041720e-10       0.000000000000e+00       0.000000000000e+00       5.020491463827e-01 
       7.681759391066e+01       5.320200732064e-01       0.000000000000e+00       0.000000000000e+00       3.743109346802e-01       5.285309671132e-10       5.276730043797e-10       0.000000000000e+00       0.000000000000e+00       4.914350880816e-01 
       7.770709972571e+01       5.207884376798e-01       0.000000000000e+00       0.000000000000e+00       3.663076814399e-01       5.055585665397e-10       5.047381503999e-10       0.000000000000e+00       0.000000000000e+00       4.810441275452e-01 
       7.860690553265e+01       5.097903629184e-01       0.000000000000e+00       0.000000000000e+00       3.584707355705e-01       4.835804509747e-10       4.827959508174e-10       0.000000000000e+00       0.000000000000e+00       4.708692269507e-01 
       7.951713059978e+01       4.990265076193e-01       0.000000000000e+00       0.000000000000e+00       3.508005289065e-01       4.625587930451e-10       4.618086404973e-10       0.000000000000e+00       0.000000000000e+00       4.609109897038e-01 
       8.043789557644e+01       4.884845054325e-01       0.000000000000e+00       0.000000000000e+00       3.432883220301e-01       4.424452627526e-10       4.417279686842e-10       0.000000000000e+00       0.000000000000e+00       4.511579866135e-01 
       8.136932250903e+01       4.781666303491e-01       0.000000000000e+00       0.000000000000e+00       3.359356686545e-01       4.232068164923e-10       4.225209461823e-10       0.000000000000e+00       0.000000000000e+00       4.416123108297e-01 
       8.231153485718e+01       4.680658996141e-01       0.000000000000e+00       0.000000000000e+00       3.287376195278e-01       4.048034520860e-10       4.041476364703e-10       0.000000000000e+00       0.000000000000e+00       4.322675064619e-01 
       8.326465751012e+01       4.581765129524e-01       0.000000000000e+00       0.000000000000e+00       3.216900596350e-01       3.871979138103e-10       3.865708449876e-10       0.000000000000e+00       0.000000000000e+00       4.231182102592e-01 
       8.422881680323e+01       4.484915641861e-01       0.000000000000e+00       0.000000000000e+00       3.147881032303e-01       3.703536186011e-10       3.697540487022e-10       0.000000000000e+00       0.000000000000e+00       4.141580386030e-01 
       8.520414053476e+01       4.390141528848e-01       0.000000000000e+00       0.000000000000e+00       3.080338715661e-01       3.542436616171e-10       3.536703871044e-10       0.000000000000e+00       0.000000000000e+00       4.053898451191e-01 
       8.619075798284e+01       4.297329963924e-01       0.000000000000e+00       0.000000000000e+00       3.014194161815e-01       3.388306036351e-10       3.382824823142e-10       0.000000000000e+00       0.000000000000e+00       3.968032061899e-01 
       8.718879992253e+01       4.206469681062e-01       0.000000000000e+00       0.000000000000e+00       2.949438944611e-01       3.240866472788e-10       3.235625826639e-10       0.000000000000e+00       0.000000000000e+00       3.883970731803e-01 
       8.819839864321e+01       4.117525529153e-01       0.000000000000e+00       0.000000000000e+00       2.886048073810e-01       3.099832222761e-10       3.094821648026e-10       0.000000000000e+00       0.000000000000e+00       3.801681949935e-01 
       8.921968796609e+01       4.030457492159e-01       0.000000000000e+00       0.000000000000e+00       2.823992983641e-01       2.964925534683e-10       2.960134991805e-10       0.000000000000e+00       0.000000000000e+00       3.721128687144e-01 
       9.025280326198e+01       3.945220255508e-01       0.000000000000e+00       0.000000000000e+00       2.763241549758e-01       2.835876278461e-10       2.831296171273e-10       0.000000000000e+00       0.000000000000e+00       3.642269046958e-01 
